id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,profit
277597,0.413295,,0,Mercenaries,ZoÃ« Bell|Kristanna Loken|Vivica A. Fox|Brigitte Nielsen|Cynthia Rothrock,Christopher Ray,prison|mercenary|rescue|mockbuster,90,Action,The Asylum|Tiki Terrors,2014-08-05,21,4.2,2014,
240916,0.411465,8000000.0,0,Reasonable Doubt,Samuel L. Jackson|Dominic Cooper|Erin Karpluk|Gloria Reuben|Ryan Robbins,Peter Howitt,district attorney,91,Crime|Thriller,Eagle Vision Inc.|TÃ©lÃ©film Canada|Grindstone Entertainment Group|Paradox Entertainment|Manitoba Film & Music,2014-01-17,157,5.5,2014,-8000000.0
254024,0.409047,,0,The Face of an Angel,Kate Beckinsale|Cara Delevingne|Daniel BrÃ¼hl|Ava Acres|Alistair Petrie,Michael Winterbottom,murder investigation,100,Thriller|Drama,Revolution Films|BBC Films|Cattleya|Vedette Finance|Multitrade,2014-09-06,28,4.2,2014,
239562,0.408464,,16337881,The Single Moms Club,Wendi McLendon-Covey|Tyler Perry|Ryan Eggold|Amy Smart|Terry Crews,Tyler Perry,,111,Drama|Comedy,Lionsgate|34th Street Films,2014-03-14,32,6.0,2014,
244783,0.407983,6000000.0,32251,Song One,Anne Hathaway|Johnny Flynn|Mary Steenburgen|Ben Rosenfield|Lola Kirke,Kate Barker-Froyland,woman director,86,Drama,Worldview Entertainment,2014-01-20,58,5.7,2014,-5967749.0
250388,0.40674,,0,Rampage: Capital Punishment,Brendan Fletcher|Lochlyn Munro|Mike Dopud|Michaela Mann|Bruce Blain,Uwe Boll,hostage|sequel|rampage|massacre,93,Action|Crime|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Studio West Productions(VCC)|Amok II Productions,2014-07-19,49,5.6,2014,
252171,0.403579,1000000.0,395000,A Girl Walks Home Alone at Night,Sheila Vand|Arash Marandi|Marshall Manesh|Dominic Rains|Rome Shadanloo,Ana Lily Amirpour,vampire|female vampire|iranian|woman director,99,Horror|Romance,SpectreVision|Black Light District|Say Ahh Productions|Logan Pictures,2014-01-19,146,7.0,2014,-605000.0
253254,0.269741,,8251,Before I Disappear,Shawn Christensen|Fatima Ptacek|Emmy Rossum|Paul Wesley|Ron Perlman,Shawn Christensen,based on short film|new york city|babysitting|attempted suicide|uncle niece relationship,100,Drama,Fuzzy Logic Pictures|Strongman|Wigwam Films,2014-10-11,44,5.9,2014,
210947,0.401153,318000.0,121179,Afflicted,Baya Rehaz|Derek Lee|Clif Prowse|Edo Van Breemen|Zachary Gray,Clif Prowse|Derek Lee,found footage|vampiros,85,Horror|Thriller,TÃ©lÃ©film Canada|Panorama Films|Automatik Entertainment,2014-04-04,142,6.1,2014,-196821.0
254263,0.400689,30000000.0,0,The Swan Princess: A Royal Family Tale,James Arrington|Laura Bailey|Joel Bishop|Jan Broberg|Carly Fogelson,Richard Rich,princess,79,Animation|Family,NEST Family Entertainment|Rich Animation Studios,2014-02-25,14,5.6,2014,-30000000.0
235271,0.399827,,0,Addicted,Boris Kodjoe|Brandon Gonzales|Cameron Mills|Emayatzy Corinealdi|Garrett Hines,Bille Woodruff,infidelity|obsession|lie|sin|interracial relationship,105,Drama|Thriller,Lionsgate|Codeblack Entertainment,2014-10-10,46,5.3,2014,
241771,0.398601,7000000.0,14618727,Beyond the Lights,Minnie Driver|Gugu Mbatha-Raw|Danny Glover|Jordan Belfi|Nate Parker,Gina Prince-Bythewood,talent|success|musician|woman director,116,Drama,Relativity Media,2014-09-10,95,6.9,2014,7618727.0
259956,0.398291,,0,About Alex,Aubrey Plaza|Max Greenfield|Max Minghella|Jason Ritter|Nate Parker,Jesse Zwick,,96,Drama,"Bedford Falls Company, The|Footprint Features",2014-08-08,41,6.5,2014,
299582,0.397644,,0,A Royal Christmas,Lacey Chabert|Stephen Hagan|Jane Seymour|Katherine Flynn|Ionut Grama,Alex Zamm,royalty|christmas,90,TV Movie|Romance|Family,Brad Krevoy Television,2014-11-21,23,6.1,2014,
141043,0.669806999999999,,7176347,A Long Way Down,Pierce Brosnan|Aaron Paul|Imogen Poots|Toni Collette|Sam Neill,Pascal Chaumeil,,96,Comedy|Drama,BBC Films,2014-03-20,258,6.2,2014,
298865,0.39199,,0,Lost After Dark,Alexander Calvert|Jesse Camacho|Elsie Gatien|Eve Harlow|Stephan James,Ian Kessner,high school|woods|gore|graphic violence|slasher,85,Horror,Goldrush Entertainment,2014-09-19,12,4.8,2014,
266537,0.390044,,0,Pas son genre,Ã‰milie Dequenne|LoÃ¯c Corbery|Anne Coesens|Martine Chevalier|Annelise Hesme,Lucas Belvaux,,111,Comedy|Romance,Artemis Film|Agat Films & Cie|Radio TÃ©lÃ©vision Belge Francophone (RTBF)|France 3 Cinema,2014-04-30,31,6.0,2014,
228358,0.444439,,0,The Pact II,Camilla Luddington|Caity Lotz|Scott Michael Foster|Haley Hudson|Amy Pietz,Dallas Richard Hallam|Patrick Horvath,serial killer|frightening visions|parent killed,96,Mystery|Horror|Thriller,Preferred Film & TV,2014-09-05,37,4.5,2014,
252680,0.386307,5000000.0,10429707,Moms' Night Out,Sarah Drew|Sean Astin|Patricia Heaton|Logan White|Robert Amaya ,Andrew Erwin|Jon Erwin,wife husband relationship|stress|children|mother daughter relationship|parenthood,98,Comedy,TriStar Pictures|Provident Films|Pure Flix Entertainment|Affirm Films|FourBoys Entertainment,2014-03-25,92,5.7,2014,5429707.0
251519,0.382465,,0,Son of Batman,Jason O'Mara|Stuart Allan|Thomas Gibson|Morena Baccarin|Giancarlo Esposito,Ethan Spaulding,dc comics|superhero|based on comic book|robin|super powers,74,Animation|Action|Adventure,DC Comics|Warner Bros. Animation|Warner Home Video|Warner Premiere|DC Entertainment,2014-04-20,213,6.8,2014,
238603,0.382434,13000000.0,45300000,Earth to Echo,Teo Halm|Astro|Resse Hartwig|Ella Wahlestedt|Jason Gray-Stanford,Dave Green,alien|found footage,89,Family|Adventure|Science Fiction,Walt Disney Studios Motion Pictures|Panay Films,2014-07-02,223,5.7,2014,32300000.0
259963,0.380607,,126150,Boulevard,Robin Williams|Roberto Aguire|Bob Odenkirk|Kathy Baker|ElÃ©onore Hendricks,Dito Montiel,,88,Drama,Camellia Entertainment|Evil Media Empire,2014-04-20,55,5.6,2014,
270938,0.380414,,0,Falcon Rising,Michael Jai White|Neal McDonough|Lateef Crowder|Laila Ali|Hazuki Kato,Ernie Barbarash,yakuza|marine|fighting,103,Adventure|Action,Strohberry Films,2014-09-05,50,5.4,2014,
258086,0.336024,,0,The Damned,Peter Facinelli|Sophia Myles|Nathalia Ramos|Carolina Guerra|Sebastian Martinez,VÃ­ctor GarcÃ­a,,87,Thriller|Horror|Mystery,Launchpad Productions|Bowery Hills Entertainment|RCN Films & e-nnovva,2014-06-20,37,5.2,2014,
275318,0.379113,,0,Sleeping Beauty,Michael York|Finn Jones|Grace Van Dien|Catherine Oxenberg|Casper Van Dien,Casper Van Dien,fairy|castle|sleeping beauty|forest|dragon,89,Fantasy|Adventure,"The Asylum|The Global Asylum|Asylum, The",2014-05-13,16,5.0,2014,
245859,0.378725,,0,God Help the Girl,Emily Browning|Olly Alexander|Hannah Murray|Pierre Boulanger|Cora Bissett,Stuart Murdoch,,111,Comedy|Drama|Music,HanWay Films|Barry Mendel Productions|British Film Company,2014-08-22,74,6.7,2014,
256740,0.375458,3500000.0,0,Wicked Blood,Abigail Breslin|James Purefoy|Sean Bean|Alexa PenaVega|Jake Busey,Mark Young,,92,Action|Drama|Thriller,NAZZ Productions|Industrial Entertainment|Primary PIctures|Thunder Smoke Media|VMI Worldwide,2014-03-04,24,4.9,2014,-3500000.0
249260,0.389417,,0,Avalanche Sharks,Alexander Mendeluk|Kate Nauta|Benjamin Easterday|Eric Scott Woods|Kelle Cantwell,Scott Wheeler,bikini|curse|hot tub|scientist|shark,82,Action|Horror|Science Fiction,Odyssey Media|Pulser Productions|Rogue State|The Cartel,2014-01-01,10,3.8,2014,
215379,0.510296,,0,Young Ones,Michael Shannon|Nicholas Hoult|Elle Fanning|Kodi Smit-McPhee|Aimee Mullins,Jake Paltrow,rain|future|water|dystopia|survivor,100,Western|Action|Drama|Science Fiction,Quickfire Films|Spier Films|Bifrost Pictures|Subotica Entertainment,2014-06-28,63,5.4,2014,
293633,0.366176,2500000.0,0,Catch Hell,Ryan Phillippe|Joyful Drake|Hakim Callender|James DuMont|Tig Notaro,Ryan Phillippe,kidnapping|twitter|actor,98,Thriller|Drama,Twisted Pictures|PalmStar Entertainment,2014-10-10,14,5.3,2014,-2500000.0
297961,0.363927,,0,Big Driver,Maria Bello|Joan Jett|Ann Dowd|Olympia Dukakis|Will Harris,Mikael Salomon,revenge|tv|mystery writer,87,TV Movie|Crime|Mystery|Thriller,Ostar Productions,2014-10-18,26,4.9,2014,
233470,0.363776,,0,Jamesy Boy,Spencer Lofranco|Mary-Louise Parker|James Woods|Ving Rhames|Taissa Farmiga,Trevor White,prison|mentor|redemption|criminal,109,Crime|Drama|Family|Romance,no_data,2014-01-03,32,6.0,2014,
248774,0.360727,,3123963,Obvious Child,Jenny Slate|Jake Lacy|Gaby Hoffmann|Paul Briganti|Stephen Singer,Gillian Robespierre,independent film|woman director,83,Comedy|Romance,Sundial Pictures|Votiv Films|Rooks Nest Entertainment|A24,2014-06-06,145,6.7,2014,
292177,0.360228,,0,My Little Pony: Equestria Girls - Rainbow Rocks,Tara Strong|Tabitha St. Germain|Andrea Libman|Ashleigh Ball|Nicole Oliver,Ishi Rudell|Jayson Thiessen,friendship|high school|equestria girls|friendship is magic,75,Family|Animation|Music,DHX Media|Hasbro Studios,2014-09-27,16,6.7,2014,
242166,0.359568,25000000.0,0,Red Sky,Cam Gigandet|Rachael Leigh Cook|Shane West|Bill Pullman|Brian Krause,Mario Van Peebles,love triangle|middle east|fight|missile|pilot,100,Action|Thriller,Aldamisa Entertainment|MVP Films|Invest Capital Film Group|Live Screen Pictures,2014-03-12,16,3.8,2014,-25000000.0
156597,0.358186,,0,Stage Fright,Minnie Driver|Meat Loaf|Allie MacDonald|Douglas Smith|Kent Nolan,Jerome Sable,musical|masked killer|slasher,89,Horror,Serendipity Point Films|Citizen Jones,2014-04-03,36,5.3,2014,
313074,0.35561,,0,Sword of Vengeance,Stanley Weber|Annabelle Wallis|Ed Skrein|Dave Legeno|Karel Roden,Jim Weedon,sword|war|revenge|medieval|saxons,86,Drama|Action|Adventure,Vertigo Films|Protagonist Pictures,2014-10-03,17,5.6,2014,
275985,0.354648,,0,The Coed and the Zombie Stoner,Catherine Annette|Jamie Noel|Grant O'Connell|Ben Whalen,Glenn Miller,nudity|nerd|campus|zombies,91,Comedy,"Asylum, The",2014-04-18,10,3.9,2014,
286654,0.352393,,0,Reclaim,John Cusack|Ryan Phillippe|Rachelle Lefevre|Jacki Weaver|Luis GuzmÃ¡n,Alan White,adoption|daughter|travel|couple|cheat,96,Thriller,Arclight Films|Beijing Shuijing Shenlan International Media Co.|Asia Tropical Films,2014-09-19,30,5.1,2014,
238475,0.351449,,0,Best Night Ever,Desiree Hall|Samantha Colburn|Eddie Ritchard|Crista Flanagan|Amin Joseph,Jason Friedberg|Aaron Seltzer,robbery|wrestling|las vegas nevada|bachelorette party,90,Comedy,Magnet Releasing,2014-01-31,20,3.8,2014,
284536,0.350612,25000000.0,39171130,The Gambler,Mark Wahlberg|John Goodman|Brie Larson|Michael Kenneth Williams|Jessica Lange,Rupert Wyatt,gambling|gun|professor|beating|gambler,111,Thriller|Crime|Drama,Paramount Pictures|Winkler Films,2014-12-25,405,5.6,2014,14171130.0
257447,0.350213,,0,Tapped Out,Michael Biehn|Cody Hackman|Anderson Silva|Lyoto Machida|Martin Kove,Allan Ungar,sport|mixed martial arts,105,Action|Drama,Tapped Pictures|Meems|Oriah Entertainment|Hackybox Pictures,2014-05-27,16,5.4,2014,
283691,0.347108,,0,Halo: Nightfall,Mike Colter|Steven Waddington|Christina Chong|Christian Contreras|Luke Neal,Sergio Mimica-Gezzan,,94,Adventure|Science Fiction|Action|Thriller,Scott Free Productions|343 Industries,2014-11-11,52,5.2,2014,
270005,0.346944,,0,By the Gun,Leighton Meester|Ben Barnes|Toby Jones|Harvey Keitel|Kenny Wormald,James Mottern,italian|boston|mafia|gang|mobster,105,Crime|Drama|Thriller,Artina Films|Procinvest Sas|PalmStar Entertainment|The Bridge Finance Company|Mirabelle Pictures,2014-09-28,14,3.9,2014,
254023,0.346216,2000000.0,0,The Humbling,Al Pacino|Greta Gerwig|Dylan Baker|Charles Grodin|Nina Arianda,Barry Levinson,lesbian|extramarital affair|actor,112,Drama|Comedy,Ambi Pictures|Hammerton Productions,2014-03-26,18,4.7,2014,-2000000.0
208869,0.34388,10.0,0,Plastic,Ed Speleers|Will Poulter|Alfie Allen|Sebastian de Souza|Emma Rigby,Julian Gilbey,,102,Drama|Action|Comedy|Crime,Gateway Films,2014-04-30,69,6.0,2014,-10.0
268060,0.343814,,0,Road to Paloma,Jason Momoa|Robert Homer Mollohan|Lisa Bonet|Michael Raymond-James|Chris Browning,Jason Momoa,revenge|road movie,91,Thriller|Drama,Pride of Gypsies|Boss Media,2014-04-12,13,5.3,2014,
209185,0.34162,12700000.0,3430018,The Grand Seduction,Brendan Gleeson|Taylor Kitsch|Gordon Pinsent|Liane Balaban|Mark Critch,Don McKellar,newfoundland|doctor|bribery|new job|hospitality,112,Comedy,Max Films Productions|Morag Loves Company,2014-05-30,63,6.7,2014,-9269982.0
282041,0.340735,,0,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",Molly Ringwald|Dolph Lundgren|Bo Derek|Marina Sirtis|Mimi Rogers,Mark Hartley,rise and fall|movie studio|b movie|hollywood|filmmaking,107,Documentary,Fury Productions|XYZ Films|RatPac Documentary Films,2014-10-06,25,7.2,2014,
157847,0.340308,4000000.0,2365467,Joe,Nicolas Cage|Tye Sheridan|Ronnie Gene Blevins|Sue Rock|Heather Kafka,David Gordon Green,,118,Drama,Worldview Entertainment|Muskat Filmed Properties|Dreambridge Films|Rough House Pictures,2014-04-10,207,6.5,2014,-1634533.0
300706,0.340101,5000000.0,0,Let's Kill Ward's Wife,Patrick Wilson|Scott Foley|Amy Acker|Donald Faison|Dagmara DomiÅ„czyk,Scott Foley,wife murder|murder plot,81,Comedy,Lost Rhino Films,2014-12-23,48,5.3,2014,-5000000.0
265016,0.339749,,0,Extraterrestrial,Brittany Allen|Melanie Papalia|Jesse Moss|Anja Savcic|Sean Rogerson,Colin Minihan,cabin|engagement|party|woods|alien,101,Horror|Science Fiction,Twin Engine Films|Pink Buffalo Films|Abduction Films|Manis Film|Cargo Entertainment,2014-10-17,100,4.6,2014,
146243,0.338489,,0,Haunt,Jacki Weaver|Liana Liberato|Danielle Chuchran|Harrison Gilbertson|Brian Wimmer,Mac Carter,,86,Horror,QED International|Revolver Picture Company|Covert Media,2014-02-19,51,5.1,2014,
289314,0.369555,,0,Olive Kitteridge,Frances McDormand|Richard Jenkins|Bill Murray|John Gallagher Jr.|Zoe Kazan,Lisa Cholodenko,woman director,233,Drama,Home Box Office (HBO)|Playtone Productions|As Is Productions,2014-11-02,41,7.1,2014,
254194,0.539597999999999,,0,Starry Eyes,Alex Essoe|Amanda Fuller|Noah Segan|Fabianne Therese|Pat Healy,Kevin Kolsch|Dennis Widmyer,desperation|elite|fame|hollywood|initiation,98,Horror,Dark Sky Films|Snowfort Pictures|Parallactic Pictures|Title Media,2014-07-29,69,5.8,2014,
261101,0.333035,,0,Cantinflas,Ã“scar Jaenada|Michael Imperioli|Luis Gerardo MÃ©ndez|JoaquÃ­n Cosio|Teresa Ruiz,Sebastian del Amo,biography|mexican|hollywood star,106,Drama,Bullet Films|Kenio Films,2014-08-29,21,5.3,2014,
253295,0.33291,,0,Manny,Manny Pacquiao|Jinkee Pacquiao|Freddie Roach|Liam Neeson|Jimmy Kimmel,Leon Gast|Ryan Moore,from rags to riches|politician|inspiring story|filipino|pacquiao,106,Documentary|Drama,Revelin Studios|Wonderspun,2014-12-31,33,6.6,2014,
82657,0.332041,,0,7500,Ryan Kwanten|Amy Smart|Leslie Bibb|Jamie Chung|Scout Taylor-Compton,Takashi Shimizu,supernatural|flight|number in title|ghost|pacific  ocean,97,Thriller|Horror|Mystery,Vertigo Entertainment|Ozla Pictures|Ozla Productions|CBS Films,2014-05-16,138,4.3,2014,
287415,0.331919,1500000.0,0,Free Fall,Sarah Butler|D. B. Sweeney|Malcolm McDowell|Ian Gomez|Adam Tomei,Malek Akkad,assassin|trapped|trapped in an elevator|elevator,90,Drama|Thriller|Action,Trancas International Films|Stuck Film Group,2014-10-17,17,4.7,2014,-1500000.0
259954,0.330645,,0,5 to 7,Anton Yelchin|BÃ©rÃ©nice Marlohe|Olivia Thirlby|Lambert Wilson|Frank Langella,Victor Levin,diplomat|extramarital affair|novelist,98,Comedy|Romance,IFC Films|Mockingbird Pictures|Demarest Films,2014-04-19,59,7.1,2014,
94590,0.330541,325927.0,0,Angry Video Game Nerd: The Movie,James D. Rolfe|Jeremy Suarez|Sarah Glendening|Stephen Mendel|Helena Barrett,James D. Rolfe|Kevin Finn,angry video game nerd,115,Science Fiction|Adventure|Comedy,Cinemassacre,2014-07-21,25,5.8,2014,-325927.0
287663,0.330431,,0,Star Wars Rebels: Spark of Rebellion,Freddie Prinze Jr.|Vanessa Marshall|Steve Blum|Tiya Sircar|Taylor Gray,Steward Lee|Steven G. Lee,,44,no_data,no_data,2014-10-03,13,6.8,2014,
199575,0.276845,,0,These Final Hours,Nathan Phillips|Angourie Rice|Daniel Henshall|Jessica De Gouw|David Field,Zak Hilditch,australia|party|end of the world|apocalypse,87,Science Fiction|Drama|Thriller,XYZ Films|8th In Line,2014-07-31,86,6.1,2014,
174337,0.460808,,13769,The Pretty One,Zoe Kazan|Jake Johnson|Ron Livingston|Danny Pudi|Sterling Beaumon,JenÃ©e LaMarque,woman director,90,Comedy|Drama,Schorr Pictures|Provenance Pictures|RCR Pictures,2014-02-07,51,5.9,2014,
299939,0.324403,,0,Debug,Jeananne Goossen|Adrian Holmes|Adam Butcher|Jason Momoa|Kyle Mac,David Hewlett,,86,Horror|Science Fiction,Copperheart Entertainment|Monkeys & Parrots,2014-11-03,24,4.0,2014,
236399,0.303538,,0,Flowers in the Attic,Heather Graham|Ellen Burstyn|Kiernan Shipka|Dylan Bruce|Chad Willett,Deborah Chow,sadistic|grandfather|mansion|captive|molestation,90,Drama|Mystery|Thriller|TV Movie,Front Street Pictures|Cue the Dog Productions|Lifetime Movie Network,2014-01-18,56,6.4,2014,
279171,0.323009,,0,Outlaw Prophet: Warren Jeffs,Joey King|Tony Goldwyn|Martin Landau|Molly Parker|Alex Knight,Gabriel Range,biography|based on true story|true crime|religious fundamentalism,120,Drama|Crime|TV Movie,Lifetime Television,2014-06-28,12,5.9,2014,
271164,0.362439,,1009620,The Song,Alan Powell|Ali Faulkner|Caitlin Nicol-Thomas|Danny Vinson|Kenda Benward,Richard Ramsey,,116,Music|Romance|Drama,City on a Hill Productions,2014-09-26,26,6.0,2014,
270654,0.318941,500000.0,15000000,Parts Per Billion,Josh Hartnett|Teresa Palmer|Alexis Bledel|Rosario Dawson|Penn Badgley,Brian Horiuchi,war|disaster|virus|plague|doubtful survival,139,Science Fiction,Benaroya Pictures|XYZ Films|PalmStar Entertainment|Miscellaneous Entertainment|Traverse Media,2014-03-25,14,4.8,2014,14500000.0
206296,0.318608,,0,The Last Five Years,Anna Kendrick|Jeremy Jordan|Natalie Knepp|Bettina Bresnan|Marceline Hugot,Richard LaGravenese,wife|musical|marriage|divorce,94,Comedy|Drama|Music|Romance,Lucky Monkey Pictures|Sh-K-Boom Records|Grand Peaks Entertainment|Radius-TWC,2014-11-03,108,5.4,2014,
157099,0.317225,5000000.0,75143,Better Living Through Chemistry,Olivia Wilde|Michelle Monaghan|Sam Rockwell|Ray Liotta|Jane Fonda,Geoff Moore|David Posamentier,pharmacist|black comedy|trophy wife,91,Drama|Comedy,Aegis Film Fund|Altus Productions|Ealing Metro International|Occupant Entertainment,2014-03-14,60,5.9,2014,-4924857.0
157424,0.404018,,0,Cabin Fever: Patient Zero,Sean Astin|Jillian Murray|Currie Graham|Ryan Donowho|Brando Eaton,Kaare Andrews,suicide|island|infection|quarantine|prequel,91,Horror,Indomina Productions|Film002|Hypotenuse Films,2014-02-05,47,4.6,2014,
211076,0.316313,,0,Bad Turn Worse,Mackenzie Davis|Logan Huffman|Jeremy Allen White|William Devane|Jon Gries,Simon Hawkins|Zeke Hawkins,texas|murder|heist|teenager|empty safe,91,Thriller|Crime|Drama,no_data,2014-08-15,22,5.4,2014,
276401,0.315839,,0,The Disappearance of Eleanor Rigby: Him,James McAvoy|Jessica Chastain|Bill Hader|CiarÃ¡n Hinds|Nina Arianda,Ned Benson,new york|couple|loss of a child,89,Romance|Drama,Myriad Pictures|Unison Films|Kim and Jim Productions|Division Films|Dreambridge Films,2014-10-10,44,6.4,2014,
241843,0.689942,,0,Cooties,Elijah Wood|Alison Pill|Rainn Wilson|Jack McBrayer|Nasim Pedrad,Cary Murnion|Jonathan Milott,elementary school|teacher|zombies|virus|child,88,Action|Comedy|Horror,SpectreVision|Glacier Films,2014-10-10,136,5.2,2014,
297680,0.309771,,0,Hangar 10,Danny Shayler|Abbie Salt|Robert Curtis,Daniel Simpson,found footage,87,Thriller|Horror|Science Fiction,Lipsync Productions|Newscope Films|Bigscope Films,2014-10-22,20,4.7,2014,
126172,0.309634,,0,Leprechaun: Origins,Dylan Postl|Stephanie Bennett|Melissa Roxburgh|Brendan Fletcher|Andrew Dunbar,Zach Lipovsky,prequel|leprechaun,90,Horror,WWE Studios,2014-08-22,34,3.9,2014,
249923,0.309101,,0,Someone Marry Barry,Tyler Labine|Damon Wayans Jr.|Lucy Punch|Hayes MacArthur|Amanda Lund,Rob Pearlstein,,86,Comedy,Straight Up Films|Madrose Productions,2014-02-07,50,5.6,2014,
293894,0.512023,,0,Viking: The Berserkers,Sol Heras|Anthony Baines|Kezia Burrows|Nick Cornwall|Harry Feltham,Antony Smith,viking|man hunt|battle for survival|berserkers|saxons,89,Thriller|Horror,Lindisfarne SPV1,2014-09-15,10,5.0,2014,
212231,0.308899,,0,Kid Cannabis,Jonathan Daniel Brown|Kenny Wormald|Ron Perlman|Aaron Yoo|Amanda Tapping,John Stockwell,based on magazine article,110,Drama,Wingman Productions|Imprint Entertainment|Gordon Bijelonic / Datari Turner Films,2014-04-18,38,6.3,2014,
256687,0.43435,,0,Swelter,Jean-Claude Van Damme|Brad Carter|Josh Henderson|Alfred Molina|Lennie James,Keith Parmer,,96,Action|Drama|Thriller,Grand Peaks Entertainment|Exchange Peaks Film Capital|Film Invaders,2014-04-20,11,4.4,2014,
268171,0.306919,10000000.0,0,Elsa & Fred,Shirley MacLaine|Christopher Plummer|Chris Noth|Marcia Gay Harden|Scott Bakula,Michael Radford,widower,104,Comedy|Family|Romance,Riverside Entertainment|Rio Negro|Media House Capital|Cuatro Plus Films|Defiant Pictures,2014-03-07,17,6.5,2014,-10000000.0
